skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
1с: предприятие 8,spark_gbt,0.1480545573316975,0.8543138620758284,0.24680851063829787,0.18471337579617833,0.3717948717948718,0.7572
1с: предприятие 8,spark_logistic_regression,0.12469332922810394,0.8574246608286065,0.21487603305785125,0.15853658536585366,0.3333333333333333,0.7963
бизнес-анализ,spark_random_forest,0.19810946632246895,0.8856698260963503,0.26136363636363635,0.19166666666666668,0.4107142857142857,0.5718
бизнес-анализ,spark_gbt,0.15607369840336696,0.8593870552109374,0.2475442043222004,0.18475073313782991,0.375,0.7116
бизнес-анализ,spark_logistic_regression,0.13190045168743278,0.8264107490047221,0.2150101419878296,0.16307692307692306,0.31547619047619047,0.7642
управление командой,spark_random_forest,0.13278909434911107,0.8344680452154098,0.2215568862275449,0.20903954802259886,0.2356687898089172,0.5735
управление командой,spark_gbt,0.1254996543177737,0.8192068657537459,0.19830028328611898,0.17857142857142858,0.2229299363057325,0.76
управление командой,spark_logistic_regression,0.10664862684058611,0.8126664338524268,0.18181818181818182,0.148,0.2356687898089172,0.7784
разработка технических заданий,spark_random_forest,0.09518351313185461,0.7653666476712141,0.16692426584234932,0.10909090909090909,0.35526315789473684,0.5591
разработка технических заданий,spark_gbt,0.08845793222651363,0.7670831490490929,0.14681107099879662,0.0898379970544919,0.40131578947368424,0.5757
разработка технических заданий,spark_logistic_regression,0.07548736871589767,0.7578451927329637,0.1559633027522936,0.11971830985915492,0.2236842105263158,0.7683
java,spark_random_forest,0.42123432578043823,0.9415134049744556,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.6318
java,spark_gbt,0.4498864554895021,0.9232735884600898,0.5569620253164557,0.5207100591715976,0.5986394557823129,0.8384
java,spark_logistic_regression,0.3733620456700512,0.8965306451984958,0.48125,0.44508670520231214,0.5238095238095238,0.8376
деловое общение,spark_random_forest,0.13480382350596956,0.833600844908559,0.19708029197080293,0.21951219512195122,0.17880794701986755,0.6607
деловое общение,spark_gbt,0.11138513486038704,0.8035293337142699,0.21188630490956073,0.17372881355932204,0.271523178807947,0.7658
деловое общение,spark_logistic_regression,0.09530620873904286,0.7971186863255576,0.15817223198594024,0.1076555023923445,0.2980132450331126,0.739
