skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
управление командой,catboost,0.2121524011376034,0.8227474964743063,0.2488038277511961,0.1992337164750957,0.3312101910828025,0.3709
управление командой,xgboost,0.2079727026177628,0.8101744973633274,0.2295081967213114,0.2364864864864864,0.2229299363057325,0.1149
управление командой,lightgbm,0.216215870387041,0.8035753468262576,0.2439024390243902,0.2692307692307692,0.2229299363057325,0.3106
разработка технических заданий,catboost,0.1790763155156886,0.7462831286360697,0.1616161616161616,0.1311475409836065,0.2105263157894736,0.3626
разработка технических заданий,xgboost,0.1809871686229901,0.7374226006191952,0.1876675603217158,0.1583710407239819,0.2302631578947368,0.0865
разработка технических заданий,lightgbm,0.1826552268109018,0.7637048999761847,0.2085308056872037,0.3728813559322034,0.1447368421052631,0.6274
java,catboost,0.5327803147861548,0.9432330335654364,0.5597269624573379,0.5616438356164384,0.5578231292517006,0.5988
java,xgboost,0.5128034542271662,0.9346112738652702,0.5263157894736842,0.5882352941176471,0.4761904761904761,0.6398
java,lightgbm,0.5187855201917815,0.9397454444396848,0.512,0.6213592233009708,0.4353741496598639,0.7865
деловое общение,catboost,0.1492413321577447,0.7804329193324195,0.2006688963210702,0.2027027027027027,0.1986754966887417,0.5761
деловое общение,xgboost,0.1569546074111633,0.7730388993931767,0.1926910299003322,0.1933333333333333,0.1920529801324503,0.19
деловое общение,lightgbm,0.1649788093042892,0.7910852302579132,0.1885856079404466,0.1507936507936507,0.2516556291390728,0.2773
