skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
ms excel,lightgbm,0.14998229566366786,0.7577042038360711,0.1724137931034483,0.20833333333333334,0.14705882352941177,0.9029
mysql,catboost,0.22316658948939042,0.8590551346391155,0.26666666666666666,0.3287671232876712,0.22429906542056074,0.903
mysql,xgboost,0.1954250938918296,0.858431381957054,0.2594594594594595,0.3076923076923077,0.22429906542056074,0.892
mysql,lightgbm,0.20585747282661065,0.8652101941580164,0.26881720430107525,0.31645569620253167,0.2336448598130841,0.8813
телефонные переговоры,catboost,0.2775112250017606,0.9299194743514203,0.3316062176165803,0.42105263157894735,0.27350427350427353,0.9512
телефонные переговоры,xgboost,0.2610979475811611,0.9294895830328901,0.3269230769230769,0.37362637362637363,0.2905982905982906,0.9098
телефонные переговоры,lightgbm,0.2716916509053968,0.9287534113180907,0.25,0.5428571428571428,0.1623931623931624,0.9879
api,catboost,0.13628529842132034,0.7821836141969709,0.16560509554140126,0.12560386473429952,0.24299065420560748,0.7674
api,xgboost,0.1246660927909591,0.8044182981447856,0.16501650165016502,0.12755102040816327,0.2336448598130841,0.7595
api,lightgbm,0.11823895403891464,0.8002259604066987,0.15789473684210525,0.1218274111675127,0.22429906542056074,0.7664
работа в команде,catboost,0.05592345689665207,0.6608222911699919,0.06666666666666667,0.19047619047619047,0.04040404040404041,0.9632
работа в команде,xgboost,0.05852275255988347,0.6615587051414644,0.07207207207207207,0.3333333333333333,0.04040404040404041,0.9906
работа в команде,lightgbm,0.05781429906149815,0.6810178374030321,0.07272727272727272,0.36363636363636365,0.04040404040404041,0.9852
руководство коллективом,catboost,0.16964921695130214,0.9197799890183848,0.22602739726027396,0.1658291457286432,0.3548387096774194,0.6297
руководство коллективом,xgboost,0.1484738637027499,0.918399541457319,0.1732283464566929,0.3235294117647059,0.11827956989247312,0.9677
руководство коллективом,lightgbm,0.1526506425661951,0.9141704147022829,0.18461538461538463,0.17647058823529413,0.1935483870967742,0.871
работа с базами данных,catboost,0.09043019637786959,0.7687093657290741,0.14795918367346939,0.09897610921501707,0.29292929292929293,0.8221
работа с базами данных,xgboost,0.08756711255043036,0.8070352620905417,0.14395886889460155,0.09655172413793103,0.2828282828282828,0.8223
работа с базами данных,lightgbm,0.07868339252446618,0.7783928048308757,0.14358974358974358,0.09621993127147767,0.2828282828282828,0.8222
typescript,catboost,0.2888818876182309,0.9590249829690171,0.3787878787878788,0.2857142857142857,0.5617977528089888,0.599
