skill,model,accuracy,precision,recall,f1,majority_baseline_acc,positive_rate,pr_auc,roc_auc
деловое общение,spark_gbt,0.7903785488958991,0.07503607503607504,0.6887417218543046,0.13532856213402733,0.9761829652996845,0.023817034700315456,0.1209189522345407,0.8245958702633064
деловое общение,spark_logistic_regression,0.7787066246056782,0.07181942544459645,0.695364238410596,0.1301921884686919,0.9761829652996845,0.023817034700315456,0.0936599098005124,0.8016476572941313
sql,catboost,0.864826498422713,0.3361884368308351,0.5698729582577132,0.4228956228956229,0.9130914826498423,0.08690851735015773,0.3840009102251023,0.8337981571532969
sql,xgboost,0.8881703470031546,0.3757861635220126,0.4337568058076225,0.4026958719460826,0.9130914826498423,0.08690851735015773,0.3841709500862817,0.8288875672899881
sql,lightgbm,0.88801261829653,0.38009049773755654,0.4573502722323049,0.41515650741350907,0.9130914826498423,0.08690851735015773,0.3803761818683034,0.831613338897007
python,catboost,0.9253943217665616,0.4851138353765324,0.6074561403508771,0.5394352482960078,0.9280757097791799,0.07192429022082018,0.4824971167666181,0.9043447439979964
python,xgboost,0.9255520504731861,0.48566308243727596,0.5942982456140351,0.534516765285996,0.9280757097791799,0.07192429022082018,0.5119711367108731,0.8966396755399716
python,lightgbm,0.927602523659306,0.49714285714285716,0.5723684210526315,0.5321100917431193,0.9280757097791799,0.07192429022082018,0.5009861872315213,0.897683056638878
linux,catboost,0.9378548895899054,0.46518105849582175,0.45257452574525747,0.45879120879120877,0.9417981072555205,0.0582018927444795,0.4205316052079948,0.8949282416957481
linux,xgboost,0.9354889589905363,0.4479166666666667,0.46612466124661245,0.45683930942895085,0.9417981072555205,0.0582018927444795,0.4435481077117035,0.8955064655319137
linux,lightgbm,0.9444794952681388,0.5282392026578073,0.43089430894308944,0.4746268656716418,0.9417981072555205,0.0582018927444795,0.4546385841619898,0.8977984830928529
postgresql,catboost,0.9227129337539433,0.3419593345656192,0.5799373040752351,0.43023255813953487,0.9496845425867508,0.050315457413249214,0.3773803547039788,0.9061229791862232
postgresql,xgboost,0.9148264984227129,0.3203252032520325,0.6175548589341693,0.42184154175588867,0.9496845425867508,0.050315457413249214,0.3918419371159052,0.9038711948098064
postgresql,lightgbm,0.9217665615141956,0.3422459893048128,0.6018808777429467,0.43636363636363634,0.9496845425867508,0.050315457413249214,0.3958647046984897,0.9054469232295118
аналитическое мышление,catboost,0.886435331230284,0.15901060070671377,0.2694610778443114,0.2,0.9473186119873817,0.0526813880126183,0.1608551820992737,0.7507370374136841
аналитическое мышление,xgboost,0.9175078864353312,0.20743034055727555,0.20059880239520958,0.2039573820395738,0.9473186119873817,0.0526813880126183,0.1513112111773897,0.7498970590287956
аналитическое мышление,lightgbm,0.9236593059936908,0.20930232558139536,0.16167664670658682,0.18243243243243243,0.9473186119873817,0.0526813880126183,0.1599559791645473,0.7510314037260145
git,catboost,0.9326498422712933,0.3098958333333333,0.4234875444839858,0.35789473684210527,0.9556782334384858,0.044321766561514195,0.309488048848183,0.8829698944953508
git,xgboost,0.9298107255520505,0.28534031413612565,0.3879003558718861,0.3288084464555053,0.9556782334384858,0.044321766561514195,0.3316190487107338,0.8706526980539522
git,lightgbm,0.9130914826498423,0.2597864768683274,0.5195729537366548,0.34638196915776986,0.9556782334384858,0.044321766561514195,0.3277840455117636,0.8736513841648463
деловая коммуникация,catboost,0.8798107255520504,0.14725568942436412,0.46808510638297873,0.2240325865580448,0.9629337539432177,0.03706624605678233,0.1802415303688438,0.7959569240420303
деловая коммуникация,xgboost,0.8682965299684543,0.13414634146341464,0.46808510638297873,0.20853080568720378,0.9629337539432177,0.03706624605678233,0.1856835105356341,0.7981041002317598
деловая коммуникация,lightgbm,0.910410094637224,0.16633266533066132,0.35319148936170214,0.22615803814713897,0.9629337539432177,0.03706624605678233,0.1920154443224863,0.8012417446460001
работа с большим объемом информации,catboost,0.9261829652996846,0.16666666666666666,0.2,0.18181818181818182,0.9589905362776026,0.04100946372239748,0.137990534787056,0.7581869939271255
работа с большим объемом информации,xgboost,0.929968454258675,0.17142857142857143,0.18461538461538463,0.17777777777777778,0.9589905362776026,0.04100946372239748,0.1395919670262434,0.7554684337044535
работа с большим объемом информации,lightgbm,0.9011041009463723,0.13948919449901767,0.27307692307692305,0.1846553966189857,0.9589905362776026,0.04100946372239748,0.1427464047496602,0.7575651568825911
docker,catboost,0.9490536277602524,0.32413793103448274,0.4253393665158371,0.3679060665362035,0.9651419558359622,0.03485804416403786,0.3137113555319502,0.9094327511889012
docker,xgboost,0.9446372239747634,0.30654761904761907,0.4660633484162896,0.36983842010771995,0.9651419558359622,0.03485804416403786,0.3369996616893519,0.9096390665082206
docker,lightgbm,0.9566246056782335,0.359375,0.31221719457013575,0.3341404358353511,0.9651419558359622,0.03485804416403786,0.3244690158570187,0.9106617693276412
1с программирование,catboost,0.9509463722397477,0.3058103975535168,0.5434782608695652,0.3913894324853229,0.9709779179810726,0.029022082018927444,0.327515037740504,0.9229432402463484
1с программирование,xgboost,0.9574132492113565,0.33070866141732286,0.45652173913043476,0.3835616438356164,0.9709779179810726,0.029022082018927444,0.3133320982949276,0.9160358752154136
1с программирование,lightgbm,0.9570977917981073,0.328125,0.45652173913043476,0.38181818181818183,0.9709779179810726,0.029022082018927444,0.3278586751876408,0.91745901841964
организаторские навыки,catboost,0.950788643533123,0.17486338797814208,0.16580310880829016,0.1702127659574468,0.9695583596214511,0.030441640378548896,0.114070442282858,0.7823935345688658
организаторские навыки,xgboost,0.9356466876971609,0.18658892128279883,0.3316062176165803,0.23880597014925373,0.9695583596214511,0.030441640378548896,0.1409095366970204,0.7912596481201917
организаторские навыки,lightgbm,0.8280757097791798,0.09991079393398751,0.5803108808290155,0.1704718417047184,0.9695583596214511,0.030441640378548896,0.1493184126934599,0.7890904278678422
деловая переписка,catboost,0.956782334384858,0.19047619047619047,0.15300546448087432,0.1696969696969697,0.9711356466876971,0.02886435331230284,0.1070280762806082,0.7906545572989471
деловая переписка,xgboost,0.944006309148265,0.1640625,0.22950819672131148,0.19134396355353075,0.9711356466876971,0.02886435331230284,0.1297867778061515,0.8054340388255937
