skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
деловая переписка,spark_gbt,0.12002119032412212,0.758001751835203,0.1717791411042945,0.13725490196078433,0.22950819672131148,0.5407
деловая переписка,spark_logistic_regression,0.11062217569197415,0.807960623724473,0.1976149914821124,0.14356435643564355,0.31693989071038253,0.7667
английский язык,spark_random_forest,0.19371944401511373,0.7468063741421909,0.2594594594594595,0.25,0.2696629213483146,0.4289
английский язык,spark_gbt,0.19198556773337433,0.7105480691673084,0.2826666666666667,0.26903553299492383,0.29775280898876405,0.571
английский язык,spark_logistic_regression,0.16466447476693966,0.7505257465601154,0.3,0.2702702702702703,0.33707865168539325,0.7771
javascript,spark_random_forest,0.4677421144323021,0.9394132451724925,0.5103734439834023,0.41414141414141414,0.6648648648648648,0.4924
javascript,spark_gbt,0.43588204091195193,0.9035252643948295,0.4864864864864865,0.416988416988417,0.5837837837837838,0.666
javascript,spark_logistic_regression,0.399536730428023,0.9379136924075276,0.4897959183673469,0.39344262295081966,0.6486486486486487,0.8338
1с: предприятие 8,spark_random_forest,0.12903819134654218,0.8674645937227407,0.21105527638190957,0.13145539906103287,0.535031847133758,0.5316
1с: предприятие 8,spark_gbt,0.1718595864680245,0.8456036348524496,0.25280898876404495,0.22613065326633167,0.28662420382165604,0.7337
1с: предприятие 8,spark_logistic_regression,0.1355215509477051,0.8711214593722738,0.20987654320987656,0.13016845329249618,0.5414012738853503,0.7196
бизнес-анализ,spark_random_forest,0.1956882647791205,0.8551662933972791,0.2733485193621868,0.2247191011235955,0.3488372093023256,0.4857
бизнес-анализ,spark_gbt,0.20307676102957067,0.7959248597411999,0.26111111111111107,0.25,0.27325581395348836,0.653
бизнес-анализ,spark_logistic_regression,0.15406862482048517,0.857665124573945,0.2457002457002457,0.2127659574468085,0.29069767441860467,0.8274
управление командой,spark_random_forest,0.15437062605110996,0.8266307040857694,0.229607250755287,0.21965317919075145,0.24050632911392406,0.489
управление командой,spark_gbt,0.14815784489953468,0.7455183280164136,0.17567567567567566,0.18840579710144928,0.16455696202531644,0.6239
управление командой,spark_logistic_regression,0.11801027350778508,0.8384678466269978,0.19130434782608696,0.17647058823529413,0.2088607594936709,0.8451
разработка технических заданий,spark_random_forest,0.1055255886424272,0.7813075306000596,0.17959183673469387,0.24719101123595505,0.14102564102564102,0.6385
разработка технических заданий,spark_gbt,0.17830506029203994,0.7292381911964707,0.20159151193633953,0.17194570135746606,0.24358974358974358,0.5631
разработка технических заданий,spark_logistic_regression,0.09480558743170295,0.7808452126248053,0.14536340852130325,0.11934156378600823,0.1858974358974359,0.7959
java,spark_random_forest,0.46504438266179604,0.9191479493459793,0.483271375464684,0.5701754385964912,0.41935483870967744,0.651
java,spark_gbt,0.46295291619323947,0.8829303246651727,0.5156794425087108,0.5606060606060606,0.4774193548387097,0.7503
java,spark_logistic_regression,0.4113049368942489,0.9227255198290686,0.5222551928783383,0.4835164835164835,0.567741935483871,0.8662
деловое общение,spark_random_forest,0.14807466326699856,0.8104059341164034,0.17076326002587325,0.10576923076923077,0.4429530201342282,0.4735
деловое общение,spark_gbt,0.14085868345899907,0.7517184717570548,0.17971014492753623,0.15816326530612246,0.2080536912751678,0.6391
деловое общение,spark_logistic_regression,0.09898353954508725,0.826529672748385,0.169811320754717,0.11811023622047244,0.30201342281879195,0.7595
