skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
1с: предприятие 8,xgboost,0.1732873339453929,0.8679366935350118,0.2722772277227723,0.2217741935483871,0.3525641025641026,0.745
1с: предприятие 8,lightgbm,0.172720176955,0.8669223927754005,0.2857142857142857,0.2295719844357976,0.3782051282051282,0.7675
бизнес-анализ,catboost,0.2052188908533886,0.8407723628984971,0.2101910828025477,0.2260273972602739,0.1964285714285714,0.7694
бизнес-анализ,xgboost,0.2070486761982345,0.8265491428262816,0.2531120331950207,0.1942675159235669,0.3630952380952381,0.6015
бизнес-анализ,lightgbm,0.2026749436733688,0.8356035706570379,0.2446808510638297,0.2211538461538461,0.2738095238095238,0.7144
управление командой,catboost,0.151785064340521,0.8268572859010375,0.2315112540192926,0.2337662337662337,0.2292993630573248,0.705
управление командой,xgboost,0.1349209628812143,0.7896919950017048,0.2110817941952506,0.1801801801801801,0.2547770700636942,0.5982
управление командой,lightgbm,0.1328827409006978,0.8000893141354299,0.227027027027027,0.1971830985915492,0.267515923566879,0.6569
разработка технических заданий,catboost,0.1613522986265961,0.7597870879120879,0.2171052631578947,0.2171052631578947,0.2171052631578947,0.6987
разработка технических заданий,xgboost,0.145793417528899,0.770043569047052,0.20817843866171,0.2393162393162393,0.1842105263157894,0.7505
разработка технических заданий,lightgbm,0.137297656070998,0.7725505434967508,0.2036553524804177,0.1688311688311688,0.2565789473684211,0.685
java,catboost,0.5143264065147645,0.921254631353591,0.5705329153605015,0.5290697674418605,0.6190476190476191,0.7153
java,xgboost,0.5022072876211663,0.9238953130097508,0.5357142857142857,0.4761904761904761,0.6122448979591837,0.5077
java,lightgbm,0.5236713797427819,0.9099872469575592,0.5745454545454546,0.6171875,0.5374149659863946,0.8185
деловое общение,catboost,0.1426765760049676,0.7990442346440331,0.2068965517241379,0.182741116751269,0.23841059602649,0.688
деловое общение,xgboost,0.1366333768346177,0.7931450693871523,0.2,0.2696629213483146,0.1589403973509933,0.7989
деловое общение,lightgbm,0.1372500202624128,0.7896315723581359,0.2246376811594203,0.248,0.2052980132450331,0.7717
